id,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit,order_year,order_month,order_day,order_day_of_week,is_weekend,shipping_duration,unit_price,price_cluster
4735,Standard Class,Home Office,Lewiston,Maine,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.8822,2015,6,13,5,1,6,4.13,0
4736,Standard Class,Home Office,Lewiston,Maine,East,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0.0,13.428,2015,6,13,5,1,6,14.92,0
4745,Same Day,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders,GBC ProClick Punch Binding System,127.96,2,0.0,62.7004,2017,3,5,6,1,0,63.98,0
4746,Same Day,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0.0,9.1581,2017,3,5,6,1,0,6.23,0
4754,Standard Class,Consumer,Pembroke Pines,Florida,South,Office Supplies,Binders,GBC Instant Report Kit,3.882,2,0.7,-2.588,2017,2,3,4,0,5,1.941,0
4756,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264,2017,9,21,3,0,4,0.954,0
4757,Standard Class,Home Office,Danville,Illinois,Central,Office Supplies,Binders,GBC Linen Binding Covers,43.372,7,0.8,-69.3952,2017,4,30,6,1,5,6.196,0
4759,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,18.336,2014,11,3,0,0,4,24.448,0
4760,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,2.8478,2014,11,3,0,0,4,3.928,0
4769,Second Class,Home Office,San Francisco,California,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,2016,9,19,0,0,5,3.984,0
4781,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,-2.214,2014,11,7,4,0,5,0.492,0
4795,Standard Class,Consumer,Marietta,Georgia,South,Office Supplies,Binders,3-ring staple pack,5.64,3,0.0,2.7072,2015,8,13,3,0,4,1.88,0
4796,Standard Class,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,0.7,-44.1462,2016,5,14,5,1,5,19.194,0
4801,Standard Class,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,-7.612,2016,5,14,5,1,5,5.19,0
4802,Standard Class,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,-9.8208,2016,5,14,5,1,5,1.674,0
4819,Standard Class,Consumer,Norwich,Connecticut,East,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,2,0.0,5.0764,2017,6,8,3,0,6,5.18,0
4822,Same Day,Home Office,Yuma,Arizona,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.856,6,0.7,-35.8848,2016,7,10,6,1,1,7.476,0
4826,First Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4,0.2,4.9056,2017,11,12,6,1,3,3.504,0
4829,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Binder Posts,13.776,3,0.2,4.4772,2016,5,15,6,1,6,4.592,0
4833,Standard Class,Consumer,Wausau,Wisconsin,Central,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.8233,2014,11,7,4,0,5,4.13,0
4834,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473,2017,10,5,3,0,5,7.984,0
4836,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,2017,10,5,3,0,5,4.984,0
4837,First Class,Consumer,Dublin,Ohio,East,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,2,0.7,-2.6586,2017,6,1,3,0,2,1.899,0
4841,Standard Class,Consumer,Bowling Green,Ohio,East,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722,2016,12,23,4,0,5,1.851,0
4844,First Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,2014,4,4,4,0,1,3.592,0
4845,Second Class,Consumer,Rochester,New York,East,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792,2015,7,23,3,0,3,3.504,0
4856,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,2015,1,13,1,0,4,23.336,0
4860,Standard Class,Corporate,Morristown,New Jersey,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706,2016,12,18,6,1,6,896.99,1
4862,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834,2016,11,10,3,0,4,20.368,0
4863,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,2016,11,10,3,0,4,16.616,0
4866,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,2017,11,13,0,0,5,51.184,0
4874,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602,2017,5,23,1,0,4,1.188,0
4878,First Class,Consumer,Pensacola,Florida,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,2016,7,29,4,0,2,0.738,0
4883,Standard Class,Consumer,Anaheim,California,West,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2,2017,3,8,2,0,7,34.239999999999995,0
4899,Standard Class,Consumer,Gresham,Oregon,West,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464,2016,8,22,0,0,5,3.294,0
4902,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,3M Organizer Strips,25.92,6,0.2,9.072,2017,3,7,1,0,5,4.32,0
4905,Second Class,Corporate,Concord,New Hampshire,East,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0.0,11.0016,2014,10,14,1,0,2,5.73,0
4907,Second Class,Consumer,Fairfield,Ohio,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,8,0.7,-8.6592,2014,11,18,1,0,5,1.476,0
4912,Standard Class,Consumer,Johnson City,Tennessee,South,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,5,0.7,-4.577,2017,1,14,5,1,4,1.194,0
4913,Standard Class,Consumer,Johnson City,Tennessee,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,2,0.7,-1.8392,2017,1,14,5,1,4,1.254,0
4915,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3,0.2,5.4201,2015,9,24,3,0,2,4.984,0
4920,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032,2017,8,19,5,1,4,1.148,0
4933,Standard Class,Consumer,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792,2015,9,28,0,0,6,0.54,0
4936,Standard Class,Home Office,Tuscaloosa,Alabama,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,7,0.0,15.5204,2017,1,6,4,0,7,4.82,0
4945,First Class,Consumer,Redondo Beach,California,West,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.942,2016,9,5,0,0,1,5.84,0
4948,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,0.2,41.1208,2017,11,27,0,0,5,16.784,0
4957,Standard Class,Consumer,Carrollton,Texas,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,2,0.8,-4.396,2015,3,20,4,0,6,1.256,0
4964,Second Class,Consumer,Fort Lauderdale,Florida,South,Office Supplies,Binders,GBC Instant Report Kit,7.764,4,0.7,-5.176,2016,5,15,6,1,4,1.941,0
4976,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,2015,12,7,0,0,2,4.272,0
4977,First Class,Consumer,New York City,New York,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408,2015,12,7,0,0,2,3.344,0
4988,Standard Class,Home Office,Colorado Springs,Colorado,West,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756,2016,4,24,6,1,4,1.554,0
4989,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684,2017,8,31,3,0,4,2.2239999999999998,0
4991,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5,0.8,-2929.4845,2017,12,7,3,0,6,377.998,0
4995,Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732,2014,11,4,1,0,6,13.016,0
4997,Standard Class,Corporate,Raleigh,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372,2017,3,10,4,0,5,3.273,0
5008,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Wire Binding Strips,9.522,1,0.7,-6.9828,2015,9,7,0,0,7,9.522,0
5010,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Angle-D Ring Binders,4.923,3,0.7,-3.9384,2015,9,7,0,0,7,1.641,0
5012,Standard Class,Home Office,Cleveland,Ohio,East,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62,2017,7,21,4,0,5,11.31,0
5024,Standard Class,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,2,0.0,16.4052,2017,7,29,5,1,5,16.74,0
5031,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,2017,1,29,6,1,4,14.952,0
5040,First Class,Corporate,Wilmington,Delaware,East,Office Supplies,Binders,Tuf-Vin Binders,221.06,7,0.0,103.8982,2015,7,11,5,1,1,31.580000000000002,0
5046,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,0.2,1.8144,2016,11,10,3,0,3,1.728,0
5048,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,7,0.8,-13.8278,2014,3,31,0,0,4,1.1620000000000001,0
5058,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,0.7,-83.205,2016,4,3,6,1,4,11.094000000000001,0
5061,Standard Class,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2,0.0,21.99,2015,5,8,4,0,4,21.99,0
5074,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188,2017,4,25,1,0,4,6.952,0
5078,Standard Class,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Binders,Prestige Round Ring Binders,18.24,3,0.0,8.5728,2017,11,11,5,1,6,6.079999999999999,0
5085,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",5.792,2,0.8,-9.5568,2015,6,19,4,0,4,2.896,0
5088,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,3,0.7,-1.7892,2015,3,5,3,0,4,0.852,0
5097,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,2014,12,6,5,1,4,2.3,0
5099,Standard Class,Home Office,Bakersfield,California,West,Office Supplies,Binders,Cardinal Hold-It CD Pocket,19.152,3,0.2,6.4638,2015,8,7,4,0,5,6.384,0
5114,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.3675,2016,11,17,3,0,5,3.592,0
5119,Standard Class,Consumer,Oceanside,New York,East,Office Supplies,Binders,GBC Imprintable Covers,79.056,9,0.2,28.6578,2015,9,26,5,1,7,8.783999999999999,0
5134,Standard Class,Home Office,New York City,New York,East,Office Supplies,Binders,Binding Machine Supplies,93.344,4,0.2,32.6704,2017,11,26,6,1,4,23.336,0
5136,Standard Class,Consumer,San Diego,California,West,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,8.096,2,0.2,2.7324,2015,12,14,0,0,5,4.048,0
5143,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,1.1225,2016,4,1,4,0,4,3.592,0
5152,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,2014,6,30,0,0,6,2.688,0
5154,First Class,Consumer,Kirkwood,Missouri,Central,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4,0.0,13.064,2015,8,7,4,0,1,7.1,0
5174,Standard Class,Consumer,Waco,Texas,Central,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,2,0.8,-3.5224,2017,10,19,3,0,5,1.036,0
5176,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2,0.2,19.968,2016,11,5,5,1,3,26.624,0
5177,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Round Ring Binders,4.992,3,0.2,1.6848,2016,12,26,0,0,4,1.664,0
5182,First Class,Corporate,Woonsocket,Rhode Island,East,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,0.0,22.89,2017,9,12,1,0,3,15.26,0
5184,First Class,Consumer,Columbus,Georgia,South,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0.0,17.8066,2017,9,24,6,1,3,5.53,0
5195,Second Class,Corporate,Columbia,South Carolina,South,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,3,0.0,22.3734,2014,11,28,4,0,3,15.219999999999999,0
5223,Second Class,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,0.0,20.7312,2017,5,18,3,0,4,6.17,0
5225,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,12.796,2016,6,21,1,0,5,7.312,0
5226,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,0.2,60.4968,2016,6,21,1,0,5,31.024,0
5229,Second Class,Consumer,Fresno,California,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184,2017,3,19,6,1,3,7.312,0
5232,Second Class,Consumer,Fresno,California,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7,0.2,9.2799,2017,3,19,6,1,3,3.928,0
5240,Standard Class,Consumer,San Jose,California,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.872,2,0.2,12.9584,2016,9,11,6,1,6,19.936,0
5242,Standard Class,Corporate,Carrollton,Texas,Central,Office Supplies,Binders,Avery Durable Poly Binders,3.318,3,0.8,-5.6406,2017,8,4,4,0,4,1.106,0
5243,First Class,Home Office,Arlington,Virginia,South,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0.0,4.8024,2016,7,25,0,0,1,10.44,0
5246,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.544,2,0.2,4.704,2016,8,2,1,0,2,6.272,0
5253,Second Class,Home Office,Des Moines,Washington,West,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,2014,3,7,4,0,4,53.824,0
5261,First Class,Home Office,Houston,Texas,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818,2014,9,7,6,1,3,1.46,0
5273,First Class,Home Office,Miami,Florida,South,Office Supplies,Binders,Zipper Ring Binder Pockets,3.744,4,0.7,-2.6208,2016,11,26,5,1,3,0.936,0
5286,First Class,Consumer,Louisville,Colorado,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",9.552,8,0.7,-7.3232,2017,5,5,4,0,1,1.194,0
5310,First Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1525.188,6,0.8,-2287.782,2017,11,19,6,1,2,254.198,0
5319,First Class,Home Office,Knoxville,Tennessee,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,0.7,-21.888,2017,10,2,0,0,3,9.12,0
5321,First Class,Home Office,Knoxville,Tennessee,South,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476,2017,10,2,0,0,3,8.559,0
5329,Second Class,Consumer,New York City,New York,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,11.7488,2016,12,25,6,1,3,16.784,0
5331,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Plastic Binding Combs,60.6,5,0.2,20.4525,2016,9,4,6,1,4,12.120000000000001,0
5336,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672,2015,5,21,3,0,4,6.744,0
5346,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498,2017,3,21,1,0,2,3.632,0
5347,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836,2017,3,21,1,0,2,4.272,0
5348,Standard Class,Corporate,Woodbury,Minnesota,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0.0,15.5232,2015,1,4,6,1,6,10.780000000000001,0
5353,First Class,Corporate,Monroe,Louisiana,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,0.0,41.0216,2016,9,3,5,1,3,10.91,0
5356,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534,2016,9,29,3,0,4,5.4479999999999995,0
5386,Standard Class,Consumer,Rogers,Arkansas,South,Office Supplies,Binders,Avery Non-Stick Binders,40.41,9,0.0,18.5886,2017,3,12,6,1,5,4.489999999999999,0
5390,Second Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,GBC Imprintable Covers,26.352,3,0.2,9.5526,2017,11,10,4,0,2,8.784,0
5393,Standard Class,Corporate,Wilmington,Delaware,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,7,0.0,102.2784,2014,11,19,2,0,6,30.44,0
5398,Standard Class,Corporate,Lancaster,Ohio,East,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,3,0.7,-2.0349,2016,9,27,1,0,5,0.969,0
5402,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71,2017,8,24,3,0,5,6.168,0
5403,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,1,0.2,1.3104,2017,8,24,3,0,5,3.744,0
5408,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1,0.2,8.409,2017,12,8,4,0,6,22.424,0
5409,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,2017,12,8,4,0,6,30.16,0
5411,Standard Class,Consumer,Clovis,New Mexico,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,2017,9,18,0,0,4,1.44,0
5417,Second Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,0.0,7.68,2014,10,6,0,0,2,7.68,0
5422,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,2016,12,29,3,0,4,3.7439999999999998,0
5432,Standard Class,Home Office,Lakewood,Ohio,East,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,4,0.7,-4.9728,2017,10,21,5,1,4,1.554,0
5437,First Class,Corporate,Palm Coast,Florida,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867,2014,7,5,5,1,3,1.9620000000000002,0
5439,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,2016,4,4,0,0,5,294.392,0
5443,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.0249,2015,4,17,4,0,6,4.792,0
5450,Standard Class,Home Office,Olathe,Kansas,Central,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0.0,149.382,2014,9,12,4,0,7,165.98,0
5458,Second Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368,2017,9,4,0,0,2,2.2239999999999998,0
5462,First Class,Consumer,Scottsdale,Arizona,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,2014,1,19,6,1,1,3.2340000000000004,0
